id,title,cabinet_title,full_title,list_title,entity_type,subtype,address,short_address,full_address,map_address,city_address,latitude,longitude,description,conditions,price_min,price_max,daily_price_min,daily_price_max,currency_id,currency_title,currency_symbol,prepayment,rooms_total,bedroom_total,count_rooms,count_reviews,count_real_reviews,rating_overall,entity_rating,total_rating,user_rating,stars,country_id,region_id,city_id,aria_id,count_photos,count_guest,count_guest_max,categories_count,occupied_categories,last_reserve,last_reserve_label,is_new,is_instant_reserve,is_searchable_and_has_prices,allow_quota,food_type_label,food_type_text_short,food_type_text_full,status_enabled,status_checked,status_deleted,owner_first_time,owner_update_time,ros_accreditation_code,ros_accreditation_url,ics_export_link,more_often,more_often_type,params,url
1277758,"Отель ""Гранд Байкал""","Отель ""Гранд Байкал""","Отель ""Гранд Байкал""","Отель ""Гранд Байкал""",hotel,hotel_common,"Байкальск, Слюдянский район, Байкальск, квартал Красный Ключ, 91","Слюдянский район, Байкальск, квартал Красный Ключ, 91","Россия, Иркутская область, Байкальск","Россия, Иркутская область, Байкальск, Слюдянский район, Байкальск, квартал Красный Ключ, 91",Байкальск,51.509121,104.120239,"Трёхзвёздочный отель «Гранд Байкал»   расположен у подножия горы Соболиной, прямо на территории Байкальского горнолыжного курорта в 120 км от Иркутска и 800 м. от озера Байкал.
Гостиница размещается у подножия горы, в нижней точке трасс, что позволяет организовать катание отдыхающих «от порога» (система skiin\skiout). Это единственный отель на курорте, предоставляющий такой тип катания.","Размещение Гостя в Отеле «Гранд Байкал» осуществляется при предоставлении администратору документов для регистрации по месту пребывания:
•	для граждан РФ - паспорт гражданина РФ, свидетельство о рождении для несовершеннолетних граждан;
•	для иностранных граждан - паспорт иностранного гражданина или лица без гражданства, виза для граждан тех стран, у которых с Россией установлен визовый режим, миграционная карта.
При отсутствии вышеуказанных документов администрация Отеля «Гранд Байкал» вправе отказать в размещении.
2.Плата за проживание производится в соответствии с расчетным часом.
Расчетное время выезда - 12:00 часов. Время заезда в - 14:00 часов.
При размещении гостя в период с 0:00 до 12:00 часов плата взимается в размере 50% от стоимости номера за сутки (в стоимость номера включен завтрак).
Ранний заезд в период с 06:00 до 14:00 часов возможен при наличии свободных номеров без дополнительной оплаты. Для гарантированного раннего заезда в период с 06:00 до 14:00 часов необходима оплата в размере 50% от стоимости номера.
Выезд после расчётного часа возможен при наличии свободных номеров, оплата за проживание производится в следующем порядке:
- не более 6 часов после расчетного часа – почасовая оплата;
- от 6 до 12 часов после расчетного часа – оплата половины суток;  
- более 12 часов после расчетного часа – оплата полных суток.
Расчет будет производиться исходя из установленной цены дня.
3. Дети до 5 лет (включительно) без предоставления спального места размещаются и завтракают бесплатно.
4. К оплате принимаются любые банковские карты.
5.Режим работы Отеля – круглосуточный.
6.Не охраняемая парковка для проживающих в Отеле - бесплатно.
",3900,37850,3120,30280,RUB,Рубль,₽,20,64,,1,34,11,96,10,100,95,3,1,251,3374,0,25,0,0,3,0,2025-10-11 14:54:04,,False,True,True,True,,,,,,,,,С382024019031,https://tourism.fsa.gov.ru/ru/resorts/hotels/d502566f-c609-11ef-92da-291f4eeec848,https://tvil.ru/entity/ical/ics/1277758/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1277758
1372499,"Отель ""Байкал Хан Ольхон""","Отель ""Байкал Хан Ольхон""","Отель ""Байкал Хан Ольхон""","Отель ""Байкал Хан Ольхон""",hotel,hotel_common,"Хужир, улица Ворошилова, 18","улица Ворошилова, 18","Россия, Иркутская область, Хужир","Россия, Иркутская область, Хужир, улица Ворошилова, 18",Хужир,53.199018,107.351398,"Отель Хан Ольхон расположен в поселке Хужир на священном острове Ольхон. В каждом номере есть балкон с невероятным видом на озеро Байкал.
К услугам гостей терраса, ресторан, бар, летняя веранда, баня, комфортные номера, приветливый персонал. Во всех зонах предоставляется бесплатный Wi-Fi. 
Ближайшие достопримечательности находятся в шаговой доступности: Сарайский пляж, скала Шаманка, музей. В отеле вам организуют экскурсии к известным местам острова и озера Байкал.",,9350,20800,7480,16640,RUB,Рубль,₽,20,37,,1,19,10,94,10,100,0,,1,251,28469,0,85,0,0,5,0,2026-01-15 12:00:35,,False,True,True,True,,,,,,,,,С382024021491,https://tourism.fsa.gov.ru/ru/resorts/hotels/ef81335b-c606-11ef-92da-c54d8e560919,https://tvil.ru/entity/ical/ics/1372499/,Романтичен: 40% пары без детей,PairsWithoutChildren,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1372499
671341,"Хостел ""Рус Иркутск""","Хостел ""Рус Иркутск""","Хостел ""Рус Иркутск""","Хостел ""Рус Иркутск""",hotel,hotel_hostel,"Иркутск, улица Дзержинского, 1","улица Дзержинского, 1","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Дзержинского, 1",Иркутск,52.278579,104.285466,"Хостел Рус Иркутск расположен в самом центре города Иркутска, в шаговой доступности от 130 квартала, 600 метрах от набережной Ангары и 1.5 км до Сквера Кирова
К услугам гостей номера c общей ванной комнатой. На полностью оборудованной кухне установлен холодильник и микроволновая печь. В общей ванной комнате с душем гости могут пользоваться феном и тапочками. Кроме того, в распоряжении гостей стиральная машина, диван и письменный стол.
Неподалеку работают местные кафе и рестораны. В хостеле предлагают услуги прачечной и ежедневные услуги горничной.
Расстояние до Иркутской филармонии составляет 30 метров.
Река Ангара протекает в 600 метрах от хостела. Расстояние до железнодорожного вокзала Иркутска составляет 3 км, а до Международного аэропорта Иркутск - 6,2 км.
Мы говорим на вашем языке!",,800,3400,640,2720,RUB,Рубль,₽,20,7,,1,61,30,92,10,93,89,,1,251,3394,0,67,0,0,6,0,2025-09-11 15:56:12,,False,True,True,True,,,,,,,,,С382024008040,https://tourism.fsa.gov.ru/ru/resorts/hotels/5bfd591c-c609-11ef-92da-2fa7af8acc6c,https://tvil.ru/entity/ical/ics/671341/,Популярен: 50% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/671341
427883,"Мини-гостиница ""Иркутск Сити Лодж""","Мини-гостиница ""Иркутск Сити Лодж""","Мини-гостиница ""Иркутск Сити Лодж""","Мини-гостиница ""Иркутск Сити Лодж""",hotel,hotel_hostel,"Иркутск, Байкальская улица, 124/2","Байкальская улица, 124/2","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, Байкальская улица, 124/2",Иркутск,52.262615,104.309578,"Уютная небольшая гостиница «Иркутск Сити Лодж» расположена на одной из центральных улиц Иркутска-улица Байкальская. В пешей доступности Иркутский Диагностический Центр, кинотеатр Баргузин, набережная реки Ангара, супермаркеты и множество кафе. Остановки общественного транспорта расположены в 2 минутах хотьбы. До Аэропорта и до центра города 15 минут на машине.
Особенностью гостиницы является общая кухня для гостей и детский игровой уголок. Все номера оборудованы санузлами, телевизорами и выходом в интернет. Для гостей, путешествующих на автомобиле, предусмотрена парковка.
Персонал отеля поможет в организации экскурсий и бронировании билетов, а также круглосуточно готов ответить на любые вопросы об услугах, городе и развлечениях.","мини-гостиница Иркутск Сити Лодж подходит для семей с детьми и домашними питомцами, для рабочих командировок и для шумных компаний ( если ваша компания сняла все номера)
Время заезда с 13:00. 
Время выезда до 12:00.
Ранний заезд обсуждается индивидуально.
Поздний выезд тарифицируется почасово до 18:00, полсуток до 22:00 , оплата взимается как за сутки при выезде после 22:00.",3000,4700,2400,3760,RUB,Рубль,₽,20,4,,1,64,61,0,10,,0,,1,251,3394,0,18,0,0,4,0,2025-11-09 21:50:32,,False,True,True,True,,,,,,,,,С382025008448,https://tourism.fsa.gov.ru/ru/resorts/hotels/2a468f16-80d2-11f0-81b7-8f6971433cfd,https://tvil.ru/entity/ical/ics/427883/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/427883
665108,"Гостевой дом ""В Иркутске""","Гостевой дом ""В Иркутске""","Гостевой дом ""В Иркутске""","Гостевой дом ""В Иркутске""",hotel,hotel_dom,"Иркутск, переулок Алексеева, 2А","переулок Алексеева, 2А","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, переулок Алексеева, 2А",Иркутск,52.263921,104.301250,"Предлагаем размещение в домашней уютной гостинице. Помещение расположено на   3-м этаже. Три спальни, холл и кухня  очень комфортны для проживания семьи или компании до 7 человек.
В большой семейной спальне стоит 2-х спальная кровать, в комнате есть отдельный туалет (унитаз, биде, раковина, стиральная машинка).
В других спальнях стоит по две кровати, туалет общий, вход из холла из (унитаз, биде, раковина, джакузи).
 На кухне есть  необходимая посуда для приготовления пищи.  По запросу можем предложить завтрак  или заказать обед (ужин) по телефону.
В холле есть мебель для отдыха, телевизор, книги для детей и взрослых, настольные игры, пазлы, наборы для рисования. 
Во дворе есть места для парковки машин, барбекю.
 Для иностранных туристов будет интересно увидеть ""изнутри"" домашнюю обстановку, в которой проживает обычная российская семья. 

Наш дом расположен недалеко от исторического центра города, но на очень тихой и спокойной улице. Из окна открывается вид на новый Академический мост, левый берег Ангары, центр города.
Наш район вообще очень хорошо подходит для прогулок. От нашего дома за 20 минут можно до прогулочного места «130 квартал». А оттуда совсем близко дойти до набережной Ангары, сквера с памятником Александру III, острова Юность с каруселями, детской железной дорогой. 
От набережной можно прогуляться по улице Карла Маркса. На этой улице расположено  много исторических зданий, Краеведческий музей, Драматический театр, Художественный музей, ну и, конечно, очень много магазинов, кафе, ресторанов. 
Мы можем провести экскурсии по городу, показать все наши самые красивые храмы, памятники и просто красивые места в городе
Можем свозить на Байкал, в Аршан, в Бурятию.",Для курения есть специально отведенные места. В помещении не курить.,1600,3100,1280,2480,RUB,Рубль,₽,20,3,,1,49,28,95,10,100,0,,1,251,3394,0,27,0,0,3,0,2025-11-27 11:12:25,,False,True,True,True,,,,,,,,,,,https://tvil.ru/entity/ical/ics/665108/,Популярен: 51% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/665108
904225,"Отель ""Михаил Строгов""","Отель ""Михаил Строгов""","Отель ""Михаил Строгов""","Отель ""Михаил Строгов""",hotel,hotel_mini,"Иркутск, Депутатская улица, 36","Депутатская улица, 36","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, Депутатская улица, 36",Иркутск,52.273661,104.320636,"Отель расположен в историческом центре города. Номерной фонд отеля 21 номер. из которых 18 номеров категории стандарт, 2 студии и 1 номер для малоподвижных групп населения. Все номера отеля укомплектованы всем необходим для гостей. У отеля имеется своя бесплатная парковка для гостей .Своя прачечная, а так же круглосуточная служба приема и размещения, на территории отеля работает ресторан. На территории всего отеля предоставляется бесплатный wi-fi. По желанию гостя так же может быть организован трансфер из аэропорта. Так же нашим гостям предлагается широкая экскурсионная программа.",,4500,7900,3600,6320,RUB,Рубль,₽,20,21,,1,12,7,0,10,,0,3,1,251,3394,0,22,0,0,6,0,2025-12-18 15:15:26,,False,True,True,True,,,,,,,,,С382024008950,https://tourism.fsa.gov.ru/ru/resorts/hotels/6565b635-c607-11ef-92da-6198c0993c2e,https://tvil.ru/entity/ical/ics/904225/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/904225
1032271,"Отель ""Даурия""","Отель ""Даурия""","Отель ""Даурия""","Отель ""Даурия""",hotel,hotel_common,"Листвянка, улица Куликова, 44","улица Куликова, 44","Россия, Иркутская область, Листвянка","Россия, Иркутская область, Листвянка, улица Куликова, 44",Листвянка,51.859696,104.863246,"Отель находится в поселке Листвянка, в 300 метрах от берега озера Байкал. К услугам гостей бесплатный WiFi, паровая баня, а также номера в загородном стиле. В каждом номере есть электрический чайник.
Все номера и апартаменты отеля «Даурия» декорированы деревом. Гости могут смотреть телевизор и пользоваться собственной ванной комнатой с душем и бесплатными туалетно-косметическими принадлежностями.
Отель «Даурия» находится в центре поселка Листвянка. Поблизости можно заняться верховой ездой, рыбной ловлей и покататься на собачьих упряжках. На территории отеля имеются принадлежности для барбекю.
Гости отеля могут расслабиться в паровой бане или искупаться в озере. Сотрудники туристического бюро организуют однодневные экскурсии по окружающей местности. Кроме того, есть возможность заняться водными видами спорта.
Автобусная остановка «Крестовая пядь», с которой можно доехать до Иркутска, находится в 300 метрах от отеля «Даурия». Расстояние до аэропорта Иркутск составляет 62 км. По запросу организуется трансфер.","Нельзя устраивать девичники, мальчишники и другие подобные вечеринки.",4500,15000,3600,12000,RUB,Рубль,₽,20,15,,1,81,43,98,10,98,95,,1,251,3364,0,50,0,0,3,0,2025-11-12 18:06:57,,False,True,True,True,,,,,,,,,С382024011138,https://tourism.fsa.gov.ru/ru/resorts/hotels/7d72067a-c607-11ef-92da-df51a9ede714,https://tvil.ru/entity/ical/ics/1032271/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1032271
1048431,"Гостиница ""Usadba 50 ( Усадьба 50)""","Гостиница ""Usadba 50 ( Усадьба 50)""","Гостиница ""Usadba 50 ( Усадьба 50)""","Гостиница ""Usadba 50 ( Усадьба 50)""",hotel,hotel_common,"Иркутск, улица Дзержинского, 50","улица Дзержинского, 50","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Дзержинского, 50",Иркутск,52.286487,104.298547,"""Usadba 50"" в центре города Иркутска открыла свои двери для будущих дорогих гостей.
Номера с отделкой из натурального дерева и со всеми удобствами ждут клиентов.
Предлагаем размещение в уютных номерах стоимостью от 3000 до 6000 рублей.
У нас есть:
• ресторан — завтраки; обеды, ужины.
• солнечная зона барбекю под открытом небом;
Предлагаем русскую баню на дровах, чан с подсветкой/ джакузи. (в не территории гостиницы)
Катание на лошадях ( в не территории гостиницы)
Поможем забронировать и выкупить авиа- и ж/д билеты, предоставляем услуги трансфера.
Есть парковка, прачечная, Wi-Fi.","Условия проживания
Номер в гостинице Usadba 50, предоставляется по предъявлению документа, удостоверяющего личность гражданина. Документами удостоверяющими личность гражданина на территории РФ является паспорт. дипломатический паспорт. , служебный паспорт и паспорт моряка. Паспорт необходим для следующей регистрации гражданина. Гостю выдается ""Регистрационная карта Гостя"" . которая заполняется и подписывается гостем.

Отмена бронирования	Плата за предварительное бронирования не взимается. В случае не заезда Гостя или несвоевременной аннуляции брони менее чем за 24 часа до дня заезда, указанного в заявке, взимается плата за фактический простой номера в размере одних суток проживания.",4100,7200,3280,5760,RUB,Рубль,₽,20,15,,1,5,2,0,10,100,0,3,1,251,3394,0,143,0,0,8,0,2026-01-17 13:09:12,49 минут назад,False,True,True,True,,,,,,,,,С382024009462,https://tourism.fsa.gov.ru/ru/resorts/hotels/6b4ddc3c-c607-11ef-92da-ab1cebac662b,https://tvil.ru/entity/ical/ics/1048431/,Популярен: 50% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1048431
946962,"Отель ""Лотос""","Отель ""Лотос""","Отель ""Лотос""","Отель ""Лотос""",hotel,hotel_common,"Иркутск, Байкальская улица, 14Б","Байкальская улица, 14Б","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, Байкальская улица, 14Б",Иркутск,52.278978,104.299113,"Гостиница в Иркутске ""ЛОТОС"" находится в центре города.  Категории номеров: от ""Эконом"" по ""Студия"".
Это идеальный выбор для путешественников. Рядом находятся главные достопримечательности города:
•	Иркутский областной театр кукол «Аистёнок»
•	Крестовоздвиженская церковь
•	Театр юного зрителя
•	Дом-музей Волконского
•	Музей Байкала
•	130 Квартал
•	Иерусалимская гора
•	Музыкальный Театр
•	Дворец Спорта
Комфортное размещение обеспечивается современными номерами с:
•	Плоскоэкранными телевизорами
•	Бесплатный Wi-Fi
•	Ванными комнатами с туалетными принадлежностями
•	Тапочками
•	Отдельными внутренними двориками
Разнообразные услуги для гостей:
•	Ресторан и кафе на территории
•	Возможность заказа питания (полный и полупансион)
•	Бесплатная парковка для автопутешественников
•	Трансфер из аэропорта
•	Услуги прачечной
•	Размещение с домашними животными
*      Общая оборудованная кухня.
Дополнительные преимущества:
•	Вежливый многоязычный персонал (русский и английский)
•	Ускоренная регистрация заезда и выезда
•	Бесплатные газеты в холле
•	Возможность проведения мероприятий
•	Аптечка первой помощи
Почему выбирают нас?
Гостиница особенно популярна как перевалочный пункт перед поездкой на Байкал благодаря удачному расположению и удобной транспортной доступности. Гости отмечают чистоту, уют и приветливый персонал, что делает пребывание максимально комфортным.","Основные правила проживания в гостинице «Лотос»:
2. Документы: при заезде необходимо предъявить паспорт, свидетельство о рождении на детей до 14 лет.
3. Оплата: полный расчет при заселении, возможна оплата картой или наличными
4. Проживающие: в номере могут находиться только зарегистрированные гости
5. Курение: запрещено в номерах, разрешено в специально отведенных местах
6. Тишина: с 23:00 до 08:00 соблюдается режим тишины
7. Животные: размещение с питомцами разрешено  при наличии пеленки, переноски, дополнительная оплата -500 рублей (единоразово).
8. Хранение ценностей: услуги сейфа на Reception бесплатно. Хранение багажа-  действует тариф 100 рублей/сутки (за исключением крупногабаритного багажа, цена согласовывается).
9. Уборка: ежедневная, по графику гостиницы
10. Пользование Wi-Fi, парковка на территории гостиницы бесплатно для Гостей, дополнительные кровати предоставляются при наличии возможности, их количество зависит от категории номера. 
11. Дети до 5 лет могут проживать без отдельного места.
12. Запрещено проживание граждан с просроченными паспортами. 
13. Запрещено шуметь после 23:00. 
.	Особые условия:
•	Вечеринки и мероприятия разрешены только по согласованию с администрацией. 
•	При групповом заселении условия питания необходимо уточнять в гостинице. 
Для уточнения деталей рекомендуется обращаться на стойку регистрации гостиницы",1150,4600,920,3680,RUB,Рубль,₽,20,21,,1,69,41,87,10,31,89,,1,251,3394,0,91,0,0,7,0,2026-01-24 16:53:41,21 час назад,False,True,True,True,,,,,,,,,С382024007308,https://tourism.fsa.gov.ru/ru/resorts/hotels/5465e7fc-c607-11ef-92da-c148c6645ec1,https://tvil.ru/entity/ical/ics/946962/,Популярен: 39% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/946962
1265779,"Отель ""Клубный Квартал""","Отель ""Клубный Квартал""","Отель ""Клубный Квартал"" на 48 номеров","Отель ""Клубный Квартал""",hotel,hotel_common,"Братск, бульвар Победы, 30","бульвар Победы, 30","Россия, Иркутская область, Братск","Россия, Иркутская область, Братск, бульвар Победы, 30",Братск,56.150184,101.649352,"ЖК ""Клубный Клубный"" - это 48 комфортабельных квартир с современным оснащением: LCD-телевизор, холодильник, варочная поверхность, микроволновка, стиральная машинка, утюг и прочие принадлежности.
ЖК ""Клубный Квартал"" - это уютная атмосфера и приветливый персонал. Администратор на ресепшене в любое время с чуткостью и внимательностью встретит гостей и поможет в вопросах расселения.
В холле первого этажа каждый желающий сможет угостится вкусным кофе из зерен арабики за символическую стоимость.
ЖК ""Клубный Квартал"" настроен на то, чтобы каждый гость чувствовал себя как дома.",Размещение с домашними животными с доплатой по согласованию.,3400,5600,2720,4480,RUB,Рубль,₽,20,48,,1,36,14,95,10,100,94,,1,251,3382,0,54,0,0,3,0,2026-01-16 22:14:54,15 часов назад,False,True,True,True,,,,,,,,,,,https://tvil.ru/entity/ical/ics/1265779/,Популярен: 42% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": ""300 м""}",https://tvil.ru/entity/1265779
1296594,"Отель ""Тайга""","Отель ""Тайга""","Отель ""Тайга""","Отель ""Тайга""",hotel,hotel_common,"Иркутск, улица Сурикова, 4В","улица Сурикова, 4В","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Сурикова, 4В",Иркутск,52.288019,104.269846,"Отель «Тайга» — это зеленый уголок в излюбленном месте отдыха иркутян вблизи набережной реки Ангары.

Расположение отеля удобно как для деловых партнеров, поскольку рядом есть бизнес-центры, банки, администрация города и области, так и для путешествующих гостей.

В одном километре от ЖД вокзала «Иркутск-Пассажирский» и 8 километрах от аэропорта «Иркутск».

За несколько минут можно добраться до торговых центров, развлекательных комплексов и ресторанов, а также квартала исторической застройки 130-й квартал.

И всего в часе пути до ближайшей точки самого глубокого и пресноводного в мире озера Байкал в поселке Листвянка.

Все номера в отеле «Тайга» выполнены в авторском стиле с использованием современных деталей в интерьере.

Каждая категория номеров отличается оригинальностью дизайна, не похожа друг на друга и не оставит Вас равнодушными!

2021 год запуска в эксплуатацию.

Добро пожаловать!","
В случае освобождения номера после 12:00 (поздний выезд) взимается дополнительная плата в соответствии с тарифной политикой. Продление осуществляется при наличии возможности. 
В отеле запрещено курение и размещение с животными.",4200,12400,3360,9920,RUB,Рубль,₽,20,44,,1,26,9,93,10,88,97,4,1,251,3394,0,61,0,0,6,0,2026-01-24 13:08:48,50 минут назад,False,True,True,True,,,,,,,,,С382024006237,https://tourism.fsa.gov.ru/ru/resorts/hotels/478ef116-c609-11ef-92da-fbf2f9bcabb1,https://tvil.ru/entity/ical/ics/1296594/,Популярен: 38% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1296594
1276636,"Парк-отель ""Бурдугуз""","Парк-отель ""Бурдугуз""","Парк-отель ""Бурдугуз""","Парк-отель ""Бурдугуз""",hotel,hotel_common,"Иркутск, Большереченское муниципальное образование, посёлок Бурдугуз, Лесная улица, 1","Большереченское муниципальное образование, посёлок Бурдугуз, Лесная улица, 1","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, Большереченское муниципальное образование, посёлок Бурдугуз, Лесная улица, 1",Иркутск,52.057142,104.602171,"Парк-отель ""Бурдугуз"" расположен на берегу живописного залива реки Ангара, в 39 км от города Иркутск, и всего в 26 км от самого глубокого озера Байкал.

На территории отеля находятся: банный клуб с шаманской философией парения, спа-комплекс, береговая зона с причалом, беседки и гриль-домик.","Условия регистрации и проживания 
•	В отеле установлена посуточная оплата.
•	Заселение в период до 03:00 часов суток заезда оплачивается в размере 100% от стоимости номера (в стоимость номера включен завтрак).
•      Заселение в период с 03:00 до 15:00 часов суток заезда оплачивается в размере 50 % от стоимости номера (в стоимость номера завтрак не включен).
•	Выезд позже 12:00 часов дня возможен при наличии свободных номеров и оплачивается дополнительно.  Поздний выезд в период с 12:00 до 18:00 часов оплачивается в размере 50% от стоимости номера; выезд после 18:00 часов оплачивается в размере 100% от стоимости номера. При проживании менее суток плата взимается за сутки.
•	Дети до 6-ти лет без предоставления отдельного спального места размещаются бесплатно.
•	Оплата за проживание и дополнительные услуги в отеле производится в рублях.",19500,69300,15600,55440,RUB,Рубль,₽,20,69,,1,11,3,0,10,100,95,4,1,251,3394,0,70,0,0,3,0,2025-11-11 18:56:03,,False,True,True,True,,,,,,,,,С382024022307,https://tourism.fsa.gov.ru/ru/resorts/hotels/fb880ccd-c608-11ef-92da-11cdb0da3f56,https://tvil.ru/entity/ical/ics/1276636/,Большой спрос: 48% семьи с детьми,PercentWithChildren,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1276636
